COUNTY CODE,STATE_NAME,COUNTY,STATE,YEAR,POPULATION
33005,NEW HAMPSHIRE,CHESHIRE COUNTY,NH,2013,76957
33005,NEW HAMPSHIRE,CHESHIRE COUNTY,NH,2014,76787
33005,NEW HAMPSHIRE,CHESHIRE COUNTY,NH,2015,76514
33005,NEW HAMPSHIRE,CHESHIRE COUNTY,NH,2016,76390
33005,NEW HAMPSHIRE,CHESHIRE COUNTY,NH,2017,76104
33005,NEW HAMPSHIRE,CHESHIRE COUNTY,NH,2018,76062
33005,NEW HAMPSHIRE,CHESHIRE COUNTY,NH,2019,75925
33005,NEW HAMPSHIRE,CHESHIRE COUNTY,NH,2020,75880
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2000,33158
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2001,33113
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2002,33234
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2003,33462
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2004,33589
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2005,33845
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2006,33814
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2007,33751
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2008,33488
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2009,33224
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2010,32970
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2011,32512
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2012,32512
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2013,31980
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2014,31952
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2015,32787
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2016,32351
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2017,31923
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2018,31418
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2019,31490
33007,NEW HAMPSHIRE,COOS COUNTY,NH,2020,31421
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2000,81868
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2001,82233
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2002,83152
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2003,84211
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2004,85312
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2005,86287
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2006,87236
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2007,87764
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2008,88745
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2009,88926
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2010,89133
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2011,89304
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2012,89304
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2013,89673
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2014,89975
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2015,90041
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2016,89566
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2017,90212
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2018,90176
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2019,90206
33009,NEW HAMPSHIRE,GRAFTON COUNTY,NH,2020,90369
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2000,382162
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2001,387414
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2002,389665
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2003,391461
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2004,394428
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2005,396381
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2006,398169
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2007,398843
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2008,399556
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2009,400148
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2010,401064
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2011,402832
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2012,402832
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2013,404439
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2014,405417
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2015,407455
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2016,409229
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2017,411591
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2018,413545
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2019,414917
33011,NEW HAMPSHIRE,HILLSBOROUGH COUNTY,NH,2020,417738
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2000,136576
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2001,138309
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2002,140880
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2003,142548
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2004,143841
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2005,145195
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2006,146609
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2007,147024
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2008,147170
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2009,146723
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2010,146395
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2011,146894
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2012,146894
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2013,147149
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2014,147555
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2015,148252
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2016,148770
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2017,149246
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2018,150054
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2019,150981
33013,NEW HAMPSHIRE,MERRIMACK COUNTY,NH,2020,151606
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2000,278599
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2001,282932
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2002,286218
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2003,287893
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2004,289103
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2005,291190
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2006,293618
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2007,294132
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2008,294996
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2009,295083
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2010,295300
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2011,296241
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2012,296241
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2013,298250
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2014,299603
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2015,301596
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2016,302975
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2017,304748
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2018,306970
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2019,308377
33015,NEW HAMPSHIRE,ROCKINGHAM COUNTY,NH,2020,309647
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2000,112643
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2001,114382
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2002,115811
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2003,116846
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2004,117926
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2005,118681
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2006,120363
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2007,121735
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2008,122460
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2009,123034
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2010,123203
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2011,124157
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2012,124157
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2013,124823
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2014,125109
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2015,126652
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2016,127174
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2017,128481
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2018,130034
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2019,130042
33017,NEW HAMPSHIRE,STRAFFORD COUNTY,NH,2020,130716
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2000,40543
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2001,40965
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2002,41399
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2003,42090
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2004,42547
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2005,42913
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2006,43396
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2007,43608
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2008,43767
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2009,43728
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2010,43744
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2011,43509
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2012,43509
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2013,43240
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2014,43069
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2015,43177
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2016,43175
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2017,43088
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2018,43053
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2019,43194
33019,NEW HAMPSHIRE,SULLIVAN COUNTY,NH,2020,43263
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2000,253674
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2001,255737
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2002,259263
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2003,263285
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2004,267723
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2005,270332
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2006,271759
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2007,272303
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2008,273014
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2009,274049
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2010,274654
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2011,274635
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2012,274635
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2013,274657
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2014,274360
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2015,272634
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2016,270206
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2017,267212
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2018,265446
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2019,263994
34001,NEW JERSEY,ATLANTIC COUNTY,NJ,2020,263653
34003,NEW JERSEY,BERGEN COUNTY,NJ,2000,885180
34003,NEW JERSEY,BERGEN COUNTY,NJ,2001,888782
34003,NEW JERSEY,BERGEN COUNTY,NJ,2002,890647
34003,NEW JERSEY,BERGEN COUNTY,NJ,2003,892214
34003,NEW JERSEY,BERGEN COUNTY,NJ,2004,893378
34003,NEW JERSEY,BERGEN COUNTY,NJ,2005,891446
34003,NEW JERSEY,BERGEN COUNTY,NJ,2006,889406
34003,NEW JERSEY,BERGEN COUNTY,NJ,2007,890817
34003,NEW JERSEY,BERGEN COUNTY,NJ,2008,895328
34003,NEW JERSEY,BERGEN COUNTY,NJ,2009,900319
34003,NEW JERSEY,BERGEN COUNTY,NJ,2010,906293
34003,NEW JERSEY,BERGEN COUNTY,NJ,2011,912024
34003,NEW JERSEY,BERGEN COUNTY,NJ,2012,912024
34003,NEW JERSEY,BERGEN COUNTY,NJ,2013,916299
34003,NEW JERSEY,BERGEN COUNTY,NJ,2014,920021
34003,NEW JERSEY,BERGEN COUNTY,NJ,2015,923475
34003,NEW JERSEY,BERGEN COUNTY,NJ,2016,926481
34003,NEW JERSEY,BERGEN COUNTY,NJ,2017,928381
34003,NEW JERSEY,BERGEN COUNTY,NJ,2018,932449
34003,NEW JERSEY,BERGEN COUNTY,NJ,2019,932897
34003,NEW JERSEY,BERGEN COUNTY,NJ,2020,932256
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2000,424453
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2001,429727
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2002,436445
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2003,442434
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2004,446548
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2005,447245
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2006,448373
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2007,447560
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2008,446831
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2009,447391
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2010,449125
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2011,450250
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2012,450250
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2013,450667
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2014,448992
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2015,449806
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2016,447906
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2017,447092
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2018,446229
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2019,445429
34005,NEW JERSEY,BURLINGTON COUNTY,NJ,2020,446160
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2000,506707
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2001,506326
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2002,507899
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2003,508563
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2004,510137
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2005,511982
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2006,513195
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2007,513546
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2008,513853
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2009,513668
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2010,513283
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2011,512610
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2012,512610
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2013,511636
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2014,509983
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2015,508409
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2016,507760
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2017,507119
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2018,506488
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2019,506685
34007,NEW JERSEY,CAMDEN COUNTY,NJ,2020,506503
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2000,102314
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2001,102023
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2002,101694
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2003,101710
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2004,100482
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2005,99269
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2006,98695
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2007,97686
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2008,97550
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2009,97238
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2010,97222
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2011,96522
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2012,96522
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2013,96267
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2014,95540
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2015,94961
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2016,94330
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2017,93825
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2018,93283
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2019,92604
34009,NEW JERSEY,CAPE MAY COUNTY,NJ,2020,92247
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2000,146263
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2001,146451
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2002,147294
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2003,148437
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2004,149837
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2005,152022
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2006,153371
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2007,154489
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2008,155738
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2009,156531
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2010,156667
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2011,157028
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2012,157028
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2013,156862
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2014,155912
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2015,155887
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2016,154580
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2017,153003
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2018,151147
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2019,150274
34011,NEW JERSEY,CUMBERLAND COUNTY,NJ,2020,148995
34013,NEW JERSEY,ESSEX COUNTY,NJ,2000,792253
34013,NEW JERSEY,ESSEX COUNTY,NJ,2001,794312
34013,NEW JERSEY,ESSEX COUNTY,NJ,2002,795625
34013,NEW JERSEY,ESSEX COUNTY,NJ,2003,795167
34013,NEW JERSEY,ESSEX COUNTY,NJ,2004,791305
34013,NEW JERSEY,ESSEX COUNTY,NJ,2005,786341
34013,NEW JERSEY,ESSEX COUNTY,NJ,2006,781027
34013,NEW JERSEY,ESSEX COUNTY,NJ,2007,778996
34013,NEW JERSEY,ESSEX COUNTY,NJ,2008,778165
34013,NEW JERSEY,ESSEX COUNTY,NJ,2009,781943
34013,NEW JERSEY,ESSEX COUNTY,NJ,2010,784017
34013,NEW JERSEY,ESSEX COUNTY,NJ,2011,785576
34013,NEW JERSEY,ESSEX COUNTY,NJ,2012,785576
34013,NEW JERSEY,ESSEX COUNTY,NJ,2013,785092
34013,NEW JERSEY,ESSEX COUNTY,NJ,2014,786685
34013,NEW JERSEY,ESSEX COUNTY,NJ,2015,788796
34013,NEW JERSEY,ESSEX COUNTY,NJ,2016,790546
34013,NEW JERSEY,ESSEX COUNTY,NJ,2017,793073
34013,NEW JERSEY,ESSEX COUNTY,NJ,2018,797222
34013,NEW JERSEY,ESSEX COUNTY,NJ,2019,800530
34013,NEW JERSEY,ESSEX COUNTY,NJ,2020,802162
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2000,256524
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2001,258783
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2002,262909
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2003,267445
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2004,271714
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2005,275122
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2006,280015
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2007,284086
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2008,286072
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2009,287362
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2010,289158
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2011,289703
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2012,289703
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2013,289839
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2014,289935
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2015,290742
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2016,291022
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2017,290795
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2018,291088
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2019,291754
34015,NEW JERSEY,GLOUCESTER COUNTY,NJ,2020,291842
34017,NEW JERSEY,HUDSON COUNTY,NJ,2000,610135
34017,NEW JERSEY,HUDSON COUNTY,NJ,2001,616629
34017,NEW JERSEY,HUDSON COUNTY,NJ,2002,615554
34017,NEW JERSEY,HUDSON COUNTY,NJ,2003,614813
34017,NEW JERSEY,HUDSON COUNTY,NJ,2004,614607
34017,NEW JERSEY,HUDSON COUNTY,NJ,2005,614664
34017,NEW JERSEY,HUDSON COUNTY,NJ,2006,613577
34017,NEW JERSEY,HUDSON COUNTY,NJ,2007,613637
34017,NEW JERSEY,HUDSON COUNTY,NJ,2008,619533
34017,NEW JERSEY,HUDSON COUNTY,NJ,2009,628572
34017,NEW JERSEY,HUDSON COUNTY,NJ,2010,635648
34017,NEW JERSEY,HUDSON COUNTY,NJ,2011,645658
34017,NEW JERSEY,HUDSON COUNTY,NJ,2012,645658
34017,NEW JERSEY,HUDSON COUNTY,NJ,2013,652373
34017,NEW JERSEY,HUDSON COUNTY,NJ,2014,657101
34017,NEW JERSEY,HUDSON COUNTY,NJ,2015,660312
34017,NEW JERSEY,HUDSON COUNTY,NJ,2016,664595
34017,NEW JERSEY,HUDSON COUNTY,NJ,2017,668673
34017,NEW JERSEY,HUDSON COUNTY,NJ,2018,672858
34017,NEW JERSEY,HUDSON COUNTY,NJ,2019,672390
34017,NEW JERSEY,HUDSON COUNTY,NJ,2020,674030
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2000,122579
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2001,124500
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2002,125892
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2003,126935
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2004,127583
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2005,128072
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2006,128535
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2007,128568
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2008,128449
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2009,128364
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2010,127323
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2011,127348
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2012,127348
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2013,126658
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2014,126443
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2015,125902
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2016,125569
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2017,124976
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2018,125076
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2019,125265
34019,NEW JERSEY,HUNTERDON COUNTY,NJ,2020,125201
34021,NEW JERSEY,MERCER COUNTY,NJ,2000,351465
34021,NEW JERSEY,MERCER COUNTY,NJ,2001,353816
34021,NEW JERSEY,MERCER COUNTY,NJ,2002,355935
34021,NEW JERSEY,MERCER COUNTY,NJ,2003,358724
34021,NEW JERSEY,MERCER COUNTY,NJ,2004,361248
34021,NEW JERSEY,MERCER COUNTY,NJ,2005,362015
34021,NEW JERSEY,MERCER COUNTY,NJ,2006,362840
34021,NEW JERSEY,MERCER COUNTY,NJ,2007,363088
34021,NEW JERSEY,MERCER COUNTY,NJ,2008,364119
34021,NEW JERSEY,MERCER COUNTY,NJ,2009,365388
34021,NEW JERSEY,MERCER COUNTY,NJ,2010,367717
34021,NEW JERSEY,MERCER COUNTY,NJ,2011,367407
34021,NEW JERSEY,MERCER COUNTY,NJ,2012,367407
34021,NEW JERSEY,MERCER COUNTY,NJ,2013,368628
34021,NEW JERSEY,MERCER COUNTY,NJ,2014,369534
34021,NEW JERSEY,MERCER COUNTY,NJ,2015,369031
34021,NEW JERSEY,MERCER COUNTY,NJ,2016,368266
34021,NEW JERSEY,MERCER COUNTY,NJ,2017,367929
34021,NEW JERSEY,MERCER COUNTY,NJ,2018,368489
34021,NEW JERSEY,MERCER COUNTY,NJ,2019,368720
34021,NEW JERSEY,MERCER COUNTY,NJ,2020,368047
34023,NEW JERSEY,MIDDLESEX COUNTY,NJ,2000,752880
34023,NEW JERSEY,MIDDLESEX COUNTY,NJ,2001,761770
34023,NEW JERSEY,MIDDLESEX COUNTY,NJ,2002,769280
34023,NEW JERSEY,MIDDLESEX COUNTY,NJ,2003,775973
